id,dpnt
5976,-0.37953053
5977,0.37498205
5978,-0.295695799
5979,0.291147319
5980,0.542651512
5981,-1.720886229
5982,-0.631034724
5983,0.291147319
5984,-2.223894616
5985,-0.37953053
5986,1.632503017
5987,0.291147319
5988,1.045659899
5989,0.961825168
5990,-2.55923354
5991,2.638519791
5992,1.129494631
5993,0.291147319
5994,1.297164093
5995,-2.223894616
5996,0.626486244
5997,-1.553216766
5998,0.291147319
5999,3.057693447
6000,-1.720886229
6001,0.291147319
6002,-1.301712573
6003,0.626486244
6004,0.291147319
6005,-0.295695799
6006,-2.223894616
6007,0.291147319
6008,0.291147319
6009,0.291147319
6010,-0.128026337
6011,0.291147319
6012,-1.553216766
6013,-0.295695799
6014,0.37498205
6015,0.291147319
6016,0.710320975
6017,0.291147319
6018,-1.972390422
6019,2.806189254
6020,-0.714869455
6021,3.393032372
6022,-1.888555691
6023,-2.056225153
6024,2.722354523
6025,0.123477857
6026,3.812206028
6027,3.141528178
6028,-1.385547304
6029,-0.295695799
6030,2.55468506
6031,0.291147319
6032,0.123477857
6033,1.967841942
6034,-0.128026337
6035,0.794155706
6036,-2.726903003
6037,0.626486244
6038,2.470850329
6039,-0.547199993
6040,2.135511404
6041,0.458816781
6042,0.542651512
6043,0.207312588
6044,0.291147319
6045,3.309197641
6046,-2.894572465
6047,2.55468506
6048,0.291147319
6049,-2.643068271
6050,-1.050208379
6051,1.213329362
6052,0.291147319
6053,1.297164093
6054,-1.720886229
6055,0.291147319
6056,0.291147319
6057,0.794155706
6058,-2.726903003
6059,-1.134043111
6060,-1.301712573
6061,0.291147319
6062,-0.463365261
6063,0.458816781
6064,-2.307729347
6065,1.464833555
6066,0.458816781
6067,-1.972390422
6068,0.291147319
6069,0.039643126
6070,2.303180867
6071,0.291147319
6072,-1.301712573
6073,0.291147319
6074,-2.475398809
6075,0.291147319
6076,-1.301712573
6077,0.794155706
6078,0.291147319
6079,1.967841942
6080,0.961825168
6081,-1.385547304
6082,-0.882538917
6083,0.961825168
6084,0.291147319
6085,0.458816781
6086,-0.547199993
6087,1.129494631
6088,1.548668286
6089,-2.223894616
6090,0.291147319
6091,0.458816781
6092,-0.882538917
6093,0.291147319
6094,-0.128026337
6095,0.291147319
6096,-0.044191606
6097,0.291147319
6098,0.039643126
6099,-0.37953053
6100,-0.547199993
6101,0.291147319
6102,0.961825168
6103,0.039643126
6104,0.291147319
6105,-2.223894616
6106,0.123477857
6107,0.291147319
6108,-0.044191606
6109,0.291147319
6110,-0.044191606
6111,-0.798704186
6112,-0.714869455
6113,-0.295695799
6114,0.291147319
6115,0.291147319
6116,0.039643126
6117,0.877990437
6118,0.626486244
6119,-1.888555691
6120,0.291147319
6121,0.291147319
6122,1.548668286
6123,-1.134043111
6124,2.387015598
6125,-1.553216766
6126,-0.714869455
6127,2.387015598
6128,1.80017248
6129,1.884007211
6130,-0.128026337
6131,1.129494631
6132,1.129494631
6133,0.291147319
6134,2.806189254
6135,0.291147319
6136,-1.385547304
6137,0.291147319
6138,-0.631034724
6139,2.051676673
6140,-0.463365261
6141,-0.295695799
6142,0.291147319
6143,1.129494631
6144,3.141528178
6145,-0.37953053
6146,-0.044191606
6147,0.123477857
6148,-0.295695799
6149,-1.217877842
6150,-0.631034724
6151,-1.972390422
6152,-0.714869455
6153,-2.978407196
6154,-0.295695799
6155,1.967841942
6156,0.291147319
6157,0.37498205
6158,0.961825168
6159,-1.720886229
6160,-0.714869455
6161,1.548668286
6162,3.896040759
6163,0.542651512
6164,0.37498205
6165,-1.80472096
6166,-2.810737734
6167,0.877990437
6168,0.626486244
6169,0.291147319
6170,-1.217877842
6171,0.207312588
6172,0.291147319
6173,0.291147319
6174,1.129494631
6175,-0.882538917
6176,0.794155706
6177,-1.301712573
6178,0.710320975
6179,0.291147319
6180,-0.798704186
6181,-1.217877842
6182,0.710320975
6183,-0.37953053
6184,0.291147319
6185,1.297164093
6186,-1.217877842
6187,-0.295695799
6188,0.207312588
6189,0.458816781
6190,0.291147319
6191,0.291147319
6192,0.794155706
6193,0.542651512
6194,0.291147319
6195,1.213329362
6196,0.039643126
6197,2.051676673
6198,-0.211861068
6199,-1.050208379
6200,-0.798704186
6201,1.548668286
6202,-1.134043111
6203,3.057693447
6204,0.039643126
6205,0.961825168
6206,-1.637051498
6207,0.291147319
6208,0.207312588
6209,-0.966373648
6210,0.291147319
6211,-0.798704186
6212,0.291147319
6213,0.207312588
6214,0.291147319
6215,1.045659899
6216,0.458816781
6217,0.207312588
6218,-0.631034724
6219,-0.547199993
6220,0.291147319
6221,1.884007211
6222,0.291147319
6223,-0.798704186
6224,-1.301712573
6225,0.291147319
6226,-0.798704186
6227,2.638519791
6228,0.039643126
6229,0.961825168
6230,1.380998824
6231,-0.463365261
6232,-0.295695799
6233,0.710320975
6234,0.123477857
6235,-2.894572465
6236,0.710320975
6237,0.291147319
6238,2.55468506
6239,0.458816781
6240,-0.547199993
6241,-1.553216766
6242,-0.547199993
6243,-1.385547304
6244,0.458816781
6245,-1.050208379
6246,-0.044191606
6247,2.219346136
6248,-2.726903003
6249,0.710320975
6250,-1.553216766
6251,2.135511404
6252,-1.217877842
6253,1.380998824
6254,1.464833555
6255,0.039643126
6256,-0.882538917
6257,1.548668286
6258,0.291147319
6259,2.303180867
6260,-0.463365261
6261,-1.134043111
6262,2.303180867
6263,1.297164093
6264,0.458816781
6265,0.626486244
6266,-0.798704186
6267,-2.056225153
6268,-0.714869455
6269,0.458816781
6270,-1.134043111
6271,-0.966373648
6272,2.55468506
6273,-1.469382035
6274,3.225362909
6275,0.291147319
6276,0.291147319
6277,0.458816781
6278,1.380998824
6279,1.632503017
6280,0.710320975
6281,0.291147319
6282,1.380998824
6283,1.464833555
6284,0.291147319
6285,1.548668286
6286,0.37498205
6287,-2.810737734
6288,-0.044191606
6289,-1.385547304
6290,0.291147319
6291,-0.714869455
6292,1.548668286
6293,0.291147319
6294,-1.720886229
6295,-1.720886229
6296,-1.720886229
6297,4.985892264
6298,0.37498205
6299,2.806189254
6300,2.806189254
6301,1.967841942
6302,0.291147319
6303,-0.882538917
6304,-1.050208379
6305,0.291147319
6306,0.877990437
6307,0.877990437
6308,-1.553216766
6309,0.123477857
6310,-0.631034724
6311,1.297164093
6312,-2.810737734
6313,0.291147319
6314,-0.463365261
6315,0.291147319
6316,-0.882538917
6317,0.291147319
6318,-0.798704186
6319,1.632503017
6320,-0.463365261
6321,-0.211861068
6322,-0.044191606
6323,0.291147319
6324,0.37498205
6325,-1.637051498
6326,0.291147319
6327,0.291147319
6328,0.291147319
6329,-0.882538917
6330,1.297164093
6331,-0.128026337
6332,2.219346136
6333,-1.385547304
6334,-0.798704186
6335,0.291147319
6336,1.80017248
6337,0.458816781
6338,-0.547199993
6339,-1.80472096
6340,2.219346136
6341,0.37498205
6342,1.213329362
6343,1.297164093
6344,0.458816781
6345,0.794155706
6346,1.716337749
6347,0.291147319
6348,0.291147319
6349,2.722354523
6350,-0.714869455
6351,-0.211861068
6352,-1.553216766
6353,0.291147319
6354,-2.056225153
6355,-1.385547304
6356,1.464833555
6357,0.291147319
6358,0.291147319
6359,0.291147319
6360,2.051676673
6361,-0.882538917
6362,0.207312588
6363,-0.798704186
6364,-0.798704186
6365,-0.966373648
6366,-0.882538917
6367,-0.044191606
6368,-0.882538917
6369,-1.050208379
6370,-0.631034724
6371,-1.385547304
6372,1.884007211
6373,0.291147319
6374,0.542651512
6375,1.297164093
6376,-0.211861068
6377,-0.37953053
6378,-1.469382035
6379,0.291147319
6380,1.129494631
6381,-1.720886229
6382,1.632503017
6383,1.548668286
6384,0.291147319
6385,3.309197641
6386,0.291147319
6387,-2.978407196
6388,-2.55923354
6389,0.291147319
6390,3.97987549
6391,2.55468506
6392,-0.463365261
6393,0.961825168
6394,0.123477857
6395,0.542651512
6396,0.291147319
6397,-0.211861068
6398,0.291147319
6399,-0.128026337
6400,0.291147319
6401,-0.547199993
6402,-0.547199993
6403,1.716337749
6404,-1.80472096
6405,-1.050208379
6406,-0.128026337
6407,-0.211861068
6408,3.057693447
6409,1.297164093
6410,0.458816781
6411,-0.966373648
6412,0.291147319
6413,0.207312588
6414,-2.140059885
6415,0.039643126
6416,0.37498205
6417,0.207312588
6418,0.291147319
6419,-0.882538917
6420,-0.128026337
6421,-1.972390422
6422,0.291147319
6423,0.291147319
6424,0.542651512
6425,-1.217877842
6426,0.458816781
6427,0.207312588
6428,-0.044191606
6429,0.291147319
6430,2.051676673
6431,-2.475398809
6432,-2.056225153
6433,0.458816781
6434,0.291147319
6435,-0.882538917
6436,0.291147319
6437,1.80017248
6438,1.129494631
6439,0.291147319
6440,0.710320975
6441,-0.044191606
6442,0.291147319
6443,-1.469382035
6444,-2.810737734
6445,0.877990437
6446,1.297164093
6447,1.045659899
6448,1.297164093
6449,0.291147319
6450,2.806189254
6451,0.710320975
6452,0.37498205
6453,-1.637051498
6454,0.291147319
6455,-0.966373648
6456,-3.649085045
6457,0.458816781
6458,2.55468506
6459,-1.050208379
6460,-0.463365261
6461,0.291147319
6462,0.626486244
6463,-1.469382035
6464,-1.217877842
6465,-1.972390422
6466,0.291147319
6467,-0.547199993
6468,0.291147319
6469,-0.295695799
6470,-0.714869455
6471,2.051676673
6472,1.213329362
6473,0.291147319
6474,0.37498205
6475,1.80017248
6476,-0.128026337
6477,-0.295695799
6478,0.291147319
6479,-0.295695799
6480,0.458816781
6481,-0.798704186
6482,0.37498205
6483,0.961825168
6484,-1.217877842
6485,0.458816781
6486,-0.295695799
6487,0.291147319
6488,0.039643126
6489,-1.637051498
6490,2.387015598
6491,-1.553216766
6492,1.380998824
6493,0.039643126
6494,-0.37953053
6495,-0.044191606
6496,-0.798704186
6497,-0.798704186
6498,0.291147319
6499,-0.714869455
6500,0.291147319
6501,0.291147319
6502,-3.397580852
6503,0.961825168
6504,0.291147319
6505,0.123477857
6506,-0.547199993
6507,-0.966373648
6508,-1.134043111
6509,-2.475398809
6510,-0.295695799
6511,0.039643126
6512,-1.888555691
6513,-0.463365261
6514,-1.134043111
6515,-2.894572465
6516,0.291147319
6517,2.219346136
6518,-0.547199993
6519,0.291147319
6520,0.458816781
6521,0.039643126
6522,-1.301712573
6523,0.291147319
6524,0.291147319
6525,0.291147319
6526,-2.810737734
6527,1.045659899
6528,0.626486244
6529,-0.463365261
6530,-0.714869455
6531,-0.798704186
6532,0.291147319
6533,0.291147319
6534,2.55468506
6535,0.291147319
6536,-0.631034724
6537,0.291147319
6538,1.632503017
6539,1.213329362
6540,-0.211861068
6541,0.291147319
6542,1.632503017
6543,-1.217877842
6544,-1.301712573
6545,-2.391564078
6546,1.632503017
6547,-0.714869455
6548,1.129494631
6549,1.632503017
6550,2.219346136
6551,1.884007211
6552,-0.211861068
6553,0.123477857
6554,1.884007211
6555,-0.211861068
6556,0.291147319
6557,2.55468506
6558,2.051676673
6559,0.37498205
6560,0.291147319
6561,1.548668286
6562,1.380998824
6563,0.961825168
6564,0.291147319
6565,0.291147319
6566,0.291147319
6567,0.291147319
6568,0.291147319
6569,1.129494631
6570,-0.882538917
6571,0.877990437
6572,-1.637051498
6573,-1.217877842
6574,0.291147319
6575,1.129494631
6576,-0.37953053
6577,-0.882538917
6578,2.219346136
6579,1.967841942
6580,0.291147319
6581,0.291147319
6582,0.37498205
6583,0.039643126
6584,0.291147319
6585,0.291147319
6586,3.393032372
6587,0.291147319
6588,1.045659899
6589,0.207312588
6590,0.710320975
6591,0.291147319
6592,0.291147319
6593,1.967841942
6594,1.967841942
6595,0.291147319
6596,0.291147319
6597,0.291147319
6598,-0.798704186
6599,-2.475398809
6600,-0.463365261
6601,0.291147319
6602,0.961825168
6603,-1.217877842
6604,-0.966373648
6605,-0.128026337
6606,0.291147319
6607,1.129494631
6608,2.806189254
6609,1.297164093
6610,-0.211861068
6611,0.123477857
6612,4.231379683
6613,1.464833555
6614,1.129494631
6615,-1.637051498
6616,-2.140059885
6617,0.291147319
6618,2.638519791
6619,0.291147319
6620,0.291147319
6621,0.291147319
6622,-1.217877842
6623,1.548668286
6624,-1.80472096
6625,-2.643068271
6626,0.291147319
6627,-2.643068271
6628,-0.128026337
6629,3.476867103
6630,0.794155706
6631,1.548668286
6632,1.80017248
6633,-1.134043111
6634,-0.882538917
6635,-0.128026337
6636,0.542651512
6637,-0.463365261
6638,-2.223894616
6639,0.37498205
6640,-2.056225153
6641,2.051676673
6642,0.039643126
6643,-0.798704186
6644,-1.469382035
6645,1.213329362
6646,0.877990437
6647,-0.37953053
6648,-3.22991139
6649,0.291147319
6650,-0.631034724
6651,0.291147319
6652,-2.056225153
6653,0.291147319
6654,1.213329362
6655,0.291147319
6656,0.710320975
6657,3.644536565
6658,0.291147319
6659,-1.217877842
6660,0.37498205
6661,1.129494631
6662,1.632503017
6663,2.722354523
6664,-1.720886229
6665,0.291147319
6666,-0.128026337
6667,0.291147319
6668,-1.217877842
6669,2.135511404
6670,1.548668286
6671,0.291147319
6672,-0.37953053
6673,-0.547199993
6674,2.135511404
6675,-1.637051498
6676,1.129494631
6677,0.291147319
6678,-0.882538917
6679,-0.211861068
6680,-0.044191606
6681,-0.714869455
6682,0.626486244
6683,0.291147319
6684,-0.882538917
6685,0.542651512
6686,-1.720886229
6687,-0.966373648
6688,0.961825168
6689,0.291147319
6690,-0.044191606
6691,-1.217877842
6692,0.37498205
6693,-1.134043111
6694,0.291147319
6695,-1.050208379
6696,1.380998824
6697,-0.714869455
6698,2.55468506
6699,0.291147319
6700,0.877990437
6701,1.80017248
6702,-0.37953053
6703,-1.134043111
6704,0.291147319
6705,-0.37953053
6706,1.967841942
6707,1.716337749
6708,0.291147319
6709,0.291147319
6710,0.291147319
6711,0.123477857
6712,0.794155706
6713,-0.714869455
6714,0.207312588
6715,0.794155706
6716,0.291147319
6717,-0.295695799
6718,2.135511404
6719,0.458816781
6720,2.051676673
6721,-0.882538917
6722,-0.128026337
6723,-1.217877842
6724,0.291147319
6725,-0.631034724
6726,0.291147319
6727,-0.044191606
6728,0.207312588
6729,1.297164093
6730,-2.056225153
6731,0.291147319
6732,-0.966373648
6733,-0.128026337
6734,-3.481415583
6735,-0.547199993
6736,0.291147319
6737,-0.547199993
6738,0.123477857
6739,1.967841942
6740,0.039643126
6741,0.458816781
6742,-2.475398809
6743,-1.80472096
6744,-1.720886229
6745,-1.385547304
6746,-0.128026337
6747,2.135511404
6748,1.297164093
6749,0.291147319
6750,-1.469382035
6751,-1.888555691
6752,-1.385547304
6753,0.291147319
6754,-1.217877842
6755,0.877990437
6756,-2.056225153
6757,0.542651512
6758,3.057693447
6759,-1.301712573
6760,0.291147319
6761,-2.307729347
6762,-0.463365261
6763,-0.295695799
6764,2.638519791
6765,0.291147319
6766,1.045659899
6767,0.291147319
6768,0.291147319
6769,1.716337749
6770,0.961825168
6771,0.291147319
6772,-1.637051498
6773,0.291147319
6774,0.37498205
6775,-3.062241927
6776,-1.217877842
6777,-0.714869455
6778,0.039643126
6779,0.291147319
6780,-1.217877842
6781,0.626486244
6782,0.542651512
6783,-1.050208379
6784,1.129494631
6785,-0.37953053
6786,-2.475398809
6787,1.045659899
6788,1.884007211
6789,-1.720886229
6790,1.213329362
6791,-2.056225153
6792,-0.882538917
6793,0.123477857
6794,0.291147319
6795,-1.134043111
6796,0.291147319
6797,0.291147319
6798,0.710320975
6799,2.219346136
6800,-0.37953053
6801,4.147544952
6802,0.291147319
6803,-2.140059885
6804,2.638519791
6805,-0.211861068
6806,-1.972390422
6807,0.039643126
6808,0.291147319
6809,-2.307729347
6810,0.207312588
6811,-2.643068271
6812,0.123477857
6813,-0.128026337
6814,0.123477857
6815,-2.475398809
6816,-0.128026337
6817,-1.385547304
6818,-1.385547304
6819,0.291147319
6820,-1.972390422
6821,-0.547199993
6822,1.380998824
6823,0.961825168
6824,2.303180867
6825,-3.397580852
6826,1.213329362
6827,0.626486244
6828,0.626486244
6829,1.716337749
6830,-0.128026337
6831,0.291147319
6832,0.291147319
6833,2.470850329
6834,1.213329362
6835,-0.798704186
6836,1.213329362
6837,-0.128026337
6838,-0.798704186
6839,0.291147319
6840,-1.637051498
6841,-2.056225153
6842,0.291147319
6843,0.542651512
6844,0.291147319
6845,-0.547199993
6846,0.291147319
6847,0.291147319
6848,0.291147319
6849,-1.80472096
6850,-1.050208379
6851,2.722354523
6852,2.470850329
6853,-1.301712573
6854,0.291147319
6855,-2.55923354
6856,-2.056225153
6857,0.794155706
6858,1.213329362
6859,2.051676673
6860,-0.128026337
6861,0.039643126
6862,-1.385547304
6863,-0.714869455
6864,1.380998824
6865,1.297164093
6866,-0.631034724
6867,0.291147319
6868,1.213329362
6869,-1.469382035
6870,0.291147319
6871,-0.463365261
6872,1.464833555
6873,1.297164093
6874,-1.050208379
6875,1.632503017
6876,0.207312588
6877,-3.397580852
6878,-1.134043111
6879,0.877990437
6880,0.291147319
6881,0.291147319
6882,0.291147319
6883,0.291147319
6884,0.794155706
6885,0.291147319
6886,0.291147319
6887,1.548668286
6888,0.710320975
6889,-0.547199993
6890,0.291147319
6891,0.291147319
6892,-0.714869455
6893,0.039643126
6894,-1.134043111
6895,-0.128026337
6896,-0.547199993
6897,1.716337749
6898,0.961825168
6899,-0.463365261
6900,-0.044191606
6901,0.291147319
6902,-0.044191606
6903,0.291147319
6904,0.458816781
6905,0.961825168
6906,0.542651512
6907,-0.882538917
6908,1.213329362
6909,1.213329362
6910,0.123477857
6911,1.548668286
6912,-0.37953053
6913,1.297164093
6914,0.291147319
6915,2.219346136
6916,0.291147319
6917,-2.894572465
6918,0.291147319
6919,-0.37953053
6920,-0.37953053
6921,1.129494631
6922,-1.972390422
6923,-2.056225153
6924,-1.469382035
6925,0.37498205
6926,-0.128026337
6927,1.716337749
6928,0.961825168
6929,0.458816781
6930,2.219346136
6931,1.297164093
6932,0.291147319
6933,-2.307729347
6934,-0.966373648
6935,-2.223894616
6936,-0.547199993
6937,1.045659899
6938,0.291147319
6939,0.291147319
6940,-0.044191606
6941,-2.223894616
6942,0.291147319
6943,0.291147319
6944,-0.37953053
6945,-0.547199993
6946,1.045659899
6947,0.877990437
6948,0.291147319
6949,0.291147319
6950,0.291147319
6951,0.039643126
6952,0.291147319
6953,2.387015598
6954,-0.211861068
6955,1.045659899
6956,0.961825168
6957,-0.044191606
6958,-1.050208379
6959,3.393032372
6960,0.291147319
6961,-0.211861068
6962,0.710320975
6963,0.207312588
6964,0.877990437
6965,0.291147319
6966,-0.882538917
6967,-1.720886229
6968,2.722354523
6969,-1.385547304
6970,-0.547199993
6971,0.961825168
6972,-0.295695799
6973,-2.475398809
6974,0.123477857
6975,0.291147319
6976,1.297164093
6977,0.291147319
6978,2.051676673
6979,2.638519791
6980,-2.140059885
6981,0.37498205
6982,-0.547199993
6983,0.039643126
6984,-1.134043111
6985,-0.044191606
6986,-1.301712573
6987,-1.80472096
6988,3.141528178
6989,1.632503017
6990,-1.385547304
6991,0.291147319
6992,3.309197641
6993,0.291147319
6994,0.291147319
6995,-1.050208379
6996,-0.966373648
6997,-1.720886229
6998,-1.80472096
6999,-1.720886229
7000,-0.295695799
7001,-0.463365261
7002,0.039643126
7003,-1.217877842
7004,-4.068258701
7005,0.291147319
7006,-0.463365261
7007,1.045659899
7008,-0.547199993
7009,0.207312588
7010,0.291147319
7011,1.380998824
7012,0.291147319
7013,0.458816781
7014,0.291147319
7015,-1.217877842
7016,-1.385547304
7017,-1.972390422
7018,-0.882538917
7019,1.045659899
7020,0.291147319
7021,0.123477857
7022,-0.798704186
7023,-1.637051498
7024,-1.80472096
7025,1.213329362
7026,1.297164093
7027,-1.217877842
7028,-1.80472096
7029,0.039643126
7030,0.291147319
7031,0.626486244
7032,-2.55923354
7033,-0.631034724
7034,-1.720886229
7035,1.380998824
7036,0.291147319
7037,0.291147319
7038,0.291147319
7039,-1.720886229
7040,0.877990437
7041,0.207312588
7042,-1.050208379
7043,1.045659899
7044,0.291147319
7045,-2.726903003
7046,2.55468506
7047,0.961825168
7048,0.291147319
7049,0.123477857
7050,0.37498205
7051,1.380998824
7052,1.548668286
7053,1.80017248
7054,-0.37953053
7055,-0.631034724
7056,-2.223894616
7057,-0.044191606
7058,0.039643126
7059,2.135511404
7060,2.051676673
7061,0.458816781
7062,-1.720886229
7063,1.548668286
7064,3.393032372
7065,1.129494631
7066,-1.972390422
7067,0.877990437
7068,0.291147319
7069,-1.050208379
7070,-0.547199993
7071,-0.463365261
7072,0.291147319
7073,1.045659899
7074,0.626486244
7075,1.129494631
7076,0.626486244
7077,-0.882538917
7078,-0.547199993
7079,-1.050208379
7080,0.291147319
7081,1.548668286
7082,0.291147319
7083,-1.385547304
7084,-0.714869455
7085,-1.134043111
7086,2.55468506
7087,0.123477857
7088,2.303180867
7089,0.123477857
7090,1.632503017
7091,1.129494631
7092,0.291147319
7093,1.632503017
7094,-0.37953053
7095,-0.798704186
7096,-0.631034724
7097,0.291147319
7098,-0.211861068
7099,-0.211861068
7100,0.291147319
7101,1.967841942
7102,0.877990437
7103,-0.798704186
7104,-0.714869455
7105,-0.882538917
7106,0.207312588
7107,1.80017248
7108,-0.631034724
7109,0.794155706
7110,0.458816781
7111,0.291147319
7112,-0.211861068
7113,-2.391564078
7114,-1.301712573
7115,-1.469382035
7116,0.794155706
7117,-0.211861068
7118,-0.798704186
7119,0.291147319
7120,0.291147319
7121,0.291147319
7122,-1.469382035
7123,0.291147319
7124,-0.714869455
7125,0.291147319
7126,3.97987549
7127,0.207312588
7128,0.291147319
7129,0.37498205
7130,-0.044191606
7131,0.626486244
7132,0.877990437
7133,2.051676673
7134,0.123477857
7135,0.710320975
7136,0.458816781
7137,-1.301712573
7138,-0.295695799
7139,-2.391564078
7140,-0.211861068
7141,-0.966373648
7142,-1.134043111
7143,1.045659899
7144,0.291147319
7145,-2.140059885
7146,-0.463365261
7147,-0.211861068
7148,1.884007211
7149,-2.726903003
7150,0.710320975
7151,-1.720886229
7152,1.297164093
7153,1.297164093
7154,-1.301712573
7155,-1.385547304
7156,0.794155706
7157,0.291147319
7158,0.123477857
7159,-2.140059885
7160,0.877990437
7161,-0.631034724
7162,-0.463365261
7163,0.291147319
7164,0.291147319
7165,0.458816781
7166,0.291147319
7167,0.542651512
7168,0.291147319
7169,0.458816781
7170,0.291147319
7171,1.80017248
7172,-1.385547304
7173,1.80017248
7174,5.40506592
7175,-1.888555691
7176,1.716337749
7177,0.291147319
7178,0.542651512
7179,0.961825168
7180,0.291147319
7181,-3.397580852
7182,-0.714869455
7183,-0.631034724
7184,1.632503017
7185,-0.798704186
7186,-1.217877842
7187,-0.798704186
7188,0.542651512
7189,-1.553216766
7190,-1.553216766
7191,0.626486244
7192,-0.631034724
7193,0.123477857
7194,-0.37953053
7195,0.37498205
7196,-0.798704186
7197,-1.217877842
7198,0.291147319
7199,0.291147319
7200,-1.553216766
7201,3.476867103
7202,-1.80472096
7203,-0.044191606
7204,0.291147319
7205,-1.385547304
7206,0.291147319
7207,2.806189254
7208,0.291147319
7209,1.716337749
7210,0.458816781
7211,0.37498205
7212,0.794155706
7213,0.291147319
7214,-1.050208379
7215,-1.217877842
7216,-0.714869455
7217,0.291147319
7218,0.207312588
7219,-0.463365261
7220,2.55468506
7221,1.884007211
7222,-1.888555691
7223,2.051676673
7224,0.961825168
7225,0.291147319
7226,-2.056225153
7227,-0.128026337
7228,0.291147319
7229,5.908074306
7230,-0.547199993
7231,0.123477857
7232,0.291147319
7233,0.291147319
7234,-1.972390422
7235,0.291147319
7236,2.806189254
7237,0.291147319
7238,-0.463365261
7239,-2.140059885
7240,0.291147319
7241,-0.631034724
7242,0.291147319
7243,-0.044191606
7244,0.291147319
7245,-1.637051498
7246,-0.128026337
7247,-2.726903003
7248,0.291147319
7249,0.207312588
7250,0.291147319
7251,0.542651512
7252,0.291147319
7253,-1.888555691
7254,0.794155706
7255,-1.385547304
7256,0.291147319
7257,-0.631034724
7258,-0.714869455
7259,-1.720886229
7260,0.626486244
7261,0.37498205
7262,0.37498205
7263,0.877990437
7264,0.291147319
7265,-1.301712573
7266,-1.134043111
7267,0.291147319
7268,0.291147319
7269,1.297164093
7270,0.710320975
7271,0.291147319
7272,1.464833555
7273,1.464833555
7274,0.123477857
7275,1.716337749
7276,-1.050208379
7277,0.961825168
7278,0.542651512
7279,-1.385547304
7280,-0.966373648
7281,0.123477857
7282,0.291147319
7283,-0.211861068
7284,-1.050208379
7285,0.123477857
7286,1.380998824
7287,2.135511404
7288,-1.301712573
7289,0.626486244
7290,0.291147319
7291,0.291147319
7292,0.291147319
7293,-0.714869455
7294,-0.463365261
7295,-1.888555691
7296,0.458816781
7297,-1.217877842
7298,0.710320975
7299,-0.295695799
7300,0.542651512
7301,-2.223894616
7302,0.291147319
7303,-0.37953053
7304,-2.391564078
7305,0.207312588
7306,-1.469382035
7307,0.291147319
7308,1.632503017
7309,-1.469382035
7310,0.961825168
7311,-2.140059885
7312,0.291147319
7313,-1.385547304
7314,-1.385547304
7315,-0.044191606
7316,-2.056225153
7317,-0.798704186
7318,-1.888555691
7319,-0.295695799
7320,0.542651512
7321,0.291147319
7322,0.291147319
7323,0.458816781
7324,-1.720886229
7325,-1.050208379
7326,0.291147319
7327,0.123477857
7328,-1.637051498
7329,1.80017248
7330,1.80017248
7331,1.548668286
7332,-0.714869455
7333,-1.888555691
7334,0.291147319
7335,0.291147319
7336,1.464833555
7337,2.219346136
7338,1.548668286
7339,-0.128026337
7340,-0.882538917
7341,0.458816781
7342,-2.475398809
7343,0.291147319
7344,-3.22991139
7345,-1.134043111
7346,-0.631034724
7347,0.291147319
7348,0.291147319
7349,0.123477857
7350,-0.798704186
7351,0.291147319
7352,-2.810737734
7353,-2.056225153
7354,-0.547199993
7355,0.123477857
7356,0.039643126
7357,-2.307729347
7358,0.291147319
7359,1.632503017
7360,-0.044191606
7361,1.297164093
7362,0.291147319
7363,0.123477857
7364,0.542651512
7365,0.291147319
7366,0.626486244
7367,0.291147319
7368,-0.966373648
7369,0.458816781
7370,0.291147319
7371,0.291147319
7372,-1.134043111
7373,-0.882538917
7374,0.291147319
7375,-0.044191606
7376,-0.882538917
7377,0.291147319
7378,0.37498205
7379,0.877990437
7380,0.291147319
7381,0.710320975
7382,-0.295695799
7383,1.297164093
7384,-4.990440744
7385,0.291147319
7386,-1.134043111
7387,-1.637051498
7388,-0.37953053
7389,-1.637051498
7390,0.291147319
7391,1.464833555
7392,0.626486244
7393,1.213329362
7394,-0.211861068
7395,-1.888555691
7396,-0.128026337
7397,-1.385547304
7398,1.297164093
7399,-1.385547304
7400,-0.966373648
7401,0.961825168
7402,0.123477857
7403,3.309197641
7404,1.129494631
7405,2.219346136
7406,-0.547199993
7407,0.291147319
7408,-1.301712573
7409,1.548668286
7410,-0.798704186
7411,0.291147319
7412,0.291147319
7413,-0.128026337
7414,0.291147319
7415,0.37498205
7416,-0.044191606
7417,0.542651512
7418,-1.553216766
7419,2.219346136
7420,0.626486244
7421,-0.211861068
7422,0.291147319
7423,0.794155706
7424,0.291147319
7425,-1.385547304
7426,-0.37953053
7427,3.476867103
7428,-0.882538917
7429,0.542651512
7430,0.961825168
7431,0.291147319
7432,0.710320975
7433,0.37498205
7434,-0.631034724
7435,1.045659899
7436,-0.798704186
7437,0.961825168
7438,1.297164093
7439,1.045659899
7440,1.884007211
7441,-1.637051498
7442,-0.211861068
7443,-0.211861068
7444,0.458816781
7445,-0.044191606
7446,-0.547199993
7447,-2.056225153
7448,1.045659899
7449,-2.223894616
7450,-1.469382035
7451,-1.972390422
7452,1.213329362
7453,-0.966373648
7454,0.207312588
7455,0.794155706
7456,3.141528178
7457,-0.547199993
7458,-0.044191606
7459,0.291147319
7460,1.213329362
7461,-0.631034724
7462,0.961825168
7463,1.213329362
