COOP:144560,LAWRENCE MUNICIPAL AIRPORT KS US,253.6,39.00778,-95.21167,1,-93,-30,0,10
COOP:478229,STOUGHTON WI US,256,42.9108,-89.2133,1,-22,-104,0,22
COOP:300889,BRIDGEHAMPTON NY US,18.3,40.946111,-72.306944,1,-35,-51,0,13
COOP:246893,RAYMOND BORDER STATION MT US,714.8,48.9976,-104.5751,1,0,6,0,19
COOP:462522,DUNLOW 1 SW WV US,365.8,37.9496,-82.4046,1,-53,-73,0,11
COOP:253652,HASKELL AGRICULTURAL LAB NE US,445,42.3805,-96.9575,1,0,-28,0,14
COOP:253659,HASTINGS MUNICIPAL AIRPORT NE US,597.7,40.6005,-98.4258,1,-4,-1,0,9
COOP:244512,JOPLIN MT US,1012.9,48.5617,-110.767,1,9,44,0,10
COOP:144531,LARNED NUMBER 2 KS US,618.7,38.1923,-99.0968,1,0,0,0,6
COOP:093675,GERMANY VALLEY GA US,863.2,34.9089,-83.4575,1,0,0,0,9
COOP:021314,CASA GRANDE NATIONAL MNUMT AZ US,432.5,32.9947,-111.5367,1,-98,23,0,0
COOP:246862,RAPELJE MT US,1232.6,45.9635,-109.253,1,6,42,0,4
COOP:216547,PINE RIVER DAM MN US,381,46.66944,-94.10889,1,-1,-94,0,30
COOP:028590,TOHONO CHUL AZ US,770.2,32.3391,-110.9808,1,0,0,0,0
COOP:426919,PLEASANT GROVE UT US,1436.2,40.3675,-111.7338,1,-113,-36,0,9
COOP:356750,PORTLAND NWSFO OR US,6.4,45.56056,-122.53806,1,-274,-1,0,0
COOP:196486,PLYMOUTH KINGSTON MA US,13.7,41.982,-70.696,1,67,-23,0,13
COOP:356751,PORTLAND INTERNATIONAL AIRPORT OR US,5.8,45.5958,-122.6093,1,-218,0,0,0
COOP:253630,HARTINGTON NE US,417.6,42.6166,-97.2608,1,0,-27,0,15
COOP:243013,FLATWILLOW 4 ENE MT US,1003.4,46.8217,-108.3724,1,6,39,0,6
COOP:210112,ALEXANDRIA MUNICIPAL AIRPORT MN US,431.6,45.8679,-95.3941,1,0,-60,0,27
COOP:244545,JUDITH GAP 13 E MT US,1585.9,46.6501,-109.48,1,14,23,0,6
COOP:508494,SITKA AIRPORT AK US,4.3,57.04806,-135.36472,1,443,56,0,0
COOP:417300,PROCTOR RESERVOIR TX US,372.2,31.9633,-98.4941,1,-135,-2,0,0
COOP:356784,PORT ORFORD 2 OR US,12.8,42.7519,-124.5011,1,-735,15,0,0
COOP:093621,GAINESVILLE GA US,356.6,34.3006,-83.86,1,-206,-78,0,2
COOP:446955,PULASKI VA US,563.9,37.0556,-80.7842,1,-206,-57,0,8
COOP:253615,HARRISON NE US,1478.3,42.6858,-103.8841,1,-1,24,0,11
COOP:244558,KALISPELL GLACIER PARK INTERNATIONAL AIRPORT MT US,901.3,48.3042,-114.2636,1,2,23,0,13
COOP:253618,HARRISON 9 NE NE US,1228,42.8002,-103.7866,1,-22,34,0,5
COOP:253617,HARRISON 4 NW NE US,1546.3,42.7433,-103.9219,1,-2,24,0,11
COOP:260438,ARTHUR 4 NW NV US,1905,40.7808,-115.1853,1,0,68,0,1
COOP:456534,PLAIN WA US,590.1,47.7849,-120.6455,1,-209,23,0,12
COOP:470652,BELGIUM WWTP WI US,210.9,43.5136,-87.8547,1,0,0,0,25
COOP:244522,JORDAN MT US,798.6,47.3144,-106.9104,1,-23,52,0,11
COOP:417327,PUTNAM TX US,496.8,32.3663,-99.1925,1,-107,-20,0,1
COOP:133718,HAWARDEN IA US,362.7,43.003,-96.485,1,-28,-42,0,16
COOP:253605,HARRISBURG 12 WNW NE US,1386.8,41.633,-103.9541,1,13,13,0,6
COOP:470645,BEAVER DAM WI US,256,43.4447,-88.8477,1,-60,-97,0,28
COOP:503490,HAINES AIRPORT AK US,4.6,59.24333,-135.50944,1,-184,108,0,3
COOP:144589,LEAVENWORTH 3 SW KS US,265.5,39.2849,-94.95,1,0,0,0,7
COOP:244538,JUDITH GAP MT US,1411.2,46.6786,-109.7535,1,0,0,0,7
COOP:110993,BROOKPORT DAM 52 IL US,100.6,37.1275,-88.653,1,-175,-64,0,12
COOP:445851,MOUNT WEATHER VA US,505.7,39.0643,-77.8883,1,-34,-65,0,14
COOP:452157,DIABLO DAM WA US,271.6,48.7141,-121.143,1,-88,32,0,0
COOP:094700,JONESBORO GA US,283.5,33.5312,-84.3545,1,-102,-73,0,4
COOP:518407,PUUKOLII 457.1 HI US,128.3,20.9285,-156.6735,1,279,0,0,0
COOP:342912,ENID OK US,379.5,36.4194,-97.8747,1,-93,-5,0,6
COOP:290983,BINGHAM 2 NE NM US,1691.9,33.9113,-106.3494,1,-52,5,0,0
COOP:503465,GULKANA AIRPORT AK US,476.1,62.1591,-145.4588,1,196,215,0,20
COOP:301413,CHEMUNG NY US,250.5,42.0025,-76.6384,1,0,0,0,17
COOP:450176,ANACORTES WA US,6.1,48.5119,-122.6136,1,7,-10,0,0
COOP:503475,GUSTAVUS AK US,12.2,58.4111,-135.7089,1,411,65,0,5
COOP:290992,BITTER LAKES WL REF NM US,1116.8,33.4594,-104.4041,1,-42,-19,0,2
COOP:049325,VICTORVILLE PUMP PLANT CA US,871.1,34.5349,-117.3058,1,-109,41,0,0
COOP:355204,MAPLETON OR US,5.2,44.0366,-123.8627,1,-353,30,0,0
COOP:245338,MALTA 7 E MT US,680,48.3939,-107.7285,1,-19,62,0,14
COOP:215012,MAHNOMEN 1 W MN US,368.5,47.31722,-95.9675,1,0,0,0,0
COOP:035186,NEWPORT AR US,69.5,35.6042,-91.2744,1,-135,-33,0,5
COOP:244560,KALISPELL 9 NNE MT US,903.7,48.3094,-114.2522,1,0,0,0,0
COOP:418818,TAHOKA TX US,951,33.1713,-101.798,1,-76,-22,0,4
COOP:470696,BELOIT WI US,237.7,42.5038,-89.0311,1,4,-108,0,25
COOP:245334,MALTA MT US,689.5,48.3589,-107.8714,1,-30,46,0,13
COOP:161899,CLINTON 5 SE LA US,61,30.8177,-90.9733,1,-357,-64,0,2
COOP:355221,MARION FORKS FISH HATCHERY OR US,754.4,44.6125,-121.9486,1,-363,6,0,0
COOP:447985,SPERRYVILLE VA US,228.6,38.6553,-78.2272,1,-49,-67,0,11
COOP:245340,MALTA 35 S MT US,794,47.8418,-107.9556,1,-5,56,0,9
COOP:417388,RAINBOW TX US,197.5,32.2619,-97.7063,1,-165,-25,0,1
COOP:411880,COLETO CREEK RESERVOIR TX US,36,28.71556,-97.17417,1,-130,-40,0,0
COOP:411889,COLLEGE STATION EASTERWOOD FIELD TX US,93,30.58917,-96.36472,1,-195,-34,0,0
COOP:424508,KANAB UT US,1493.5,37.0286,-112.5366,1,-156,40,0,0
COOP:409219,UNION CITY TN US,106.7,36.3925,-89.0317,1,-219,-69,0,12
COOP:478267,STURGEON BAY EXPERIMENTAL FAR WI US,213.1,44.8797,-87.3355,1,-13,-98,0,28
COOP:411875,COLEMAN TX US,527.6,31.828,-99.4338,1,-108,-33,0,2
COOP:035112,NASHVILLE AR US,121.9,33.9294,-93.8583,1,-146,-48,0,1
COOP:121030,BROOKVILLE IN US,192,39.4239,-85.0128,1,-49,-93,0,15
COOP:252560,EDISON NE US,646.2,40.2763,-99.7836,1,0,0,0,8
COOP:518422,PUUKOHOLA HEIAU 98.1 HI US,40.5,20.0256,-155.822,1,160,37,0,0
COOP:130753,BLOOMFIELD 1 WNW IA US,247.5,40.7597,-92.4394,1,-90,-55,0,15
COOP:247448,SEELEY LAKE R S MT US,1249.7,47.2141,-113.5204,1,23,29,0,8
COOP:342944,ERICK 4 E OK US,627.9,35.2164,-99.8628,1,-75,0,0,0
COOP:342948,ERICK 4 ESE MESONET OK US,602.9,35.2049,-99.8034,1,0,0,0,2
COOP:010583,BAY MINETTE AL US,82.6,30.884,-87.7852,1,-241,-53,0,0
COOP:507421,POINT BAKER US,6.1,56.3511,-133.6263,1,0,0,0,0
COOP:247540,SHONKIN 7 S MT US,1310.6,47.5319,-110.5769,1,124,3,0,7
COOP:411956,CONROE TX US,74.7,30.3302,-95.4831,1,-127,-34,0,0
COOP:472842,FOND DU LAC 2 SW WI US,242.3,43.7666,-88.4669,1,0,0,0,25
COOP:137700,SIOUX CENTER 2 SE IA US,414.5,43.0558,-96.1525,1,-46,-33,0,18
COOP:137702,SIOUX CITY ANG IA US,335.3,42.3963,-96.3777,1,0,0,0,15
COOP:418862,TAYLOR 1 NW TX US,174,30.5844,-97.4156,1,-158,-27,0,0
COOP:137708,SIOUX CITY GATEWAY AIRPORT IA US,333.8,42.3913,-96.3791,1,-43,-21,0,14
COOP:355162,MALHEUR REFUGE HEADQUARTERS OR US,1255.2,43.265,-118.8447,1,305,20,0,0
COOP:411968,COOPER DAM TX US,141.1,33.3191,-95.6038,1,0,0,0,1
COOP:472851,FORESTVILLE 4 E WI US,210.3,44.69972,-87.39667,1,-31,-107,0,25
COOP:020287,ANVIL RANCH AZ US,840.9,31.9793,-111.3837,1,-80,27,0,0
COOP:353038,FOSSIL OR US,807.7,44.9984,-120.2176,1,-26,-52,0,5
COOP:020288,APACHE JUNCTION 5 NE AZ US,630.9,33.4625,-111.4813,1,-169,33,0,0
COOP:132203,DES MOINES INTERNATIONAL AIRPORT IA US,291.7,41.5338,-93.653,1,-50,-46,0,15
COOP:132209,DES MOINES WSFO JOHNSTON IA US,292.3,41.7366,-93.7236,1,-72,-53,0,17
COOP:454338,LACROSSE WA US,449.9,46.8167,-117.883,1,-97,3,0,10
COOP:472869,FORT ATKINSON WI US,243.8,42.905,-88.8588,1,-31,-91,0,23
COOP:368308,SOUTH MOUNTAIN PA US,463.3,39.8582,-77.4774,1,-120,-64,0,17
COOP:411974,COPE RANCH TX US,755.9,31.5333,-101.2842,1,0,-20,0,1
COOP:353047,FOSTER DAM OR US,167.6,44.4139,-122.6728,1,-264,-15,0,0
COOP:339299,WOODSFIELD 2 N OH US,365.8,39.7787,-81.1009,1,0,0,0,15
COOP:348992,TULSA INTERNATIONAL AIRPORT OK US,198.1,36.1994,-95.8872,1,-153,-19,0,5
COOP:205452,MILFORD GM PROVING GROUND MI US,301.8,42.5794,-83.6844,1,44,-87,0,25
COOP:205451,MILAN WWTP MI US,207.3,42.0811,-83.6769,1,-57,-98,0,25
COOP:252595,ELGIN NE US,589.8,41.9872,-98.0747,1,-41,-1,0,10
COOP:049298,VERDI 2 W CA US,1654.8,39.5214,-120.0269,1,0,0,0,0
COOP:143008,GARNETT 1 E KS US,305.1,38.28,-95.2177,1,-100,-33,0,7
COOP:343740,GREAT SALT PLAINS DAM OK US,365.8,36.7425,-98.133,1,8,0,0,0
COOP:267463,SILVERPEAK NV US,1302.7,37.7617,-117.5658,1,-38,20,0,0
COOP:247500,SHELBY MT US,1013.5,48.5041,-111.8552,1,37,43,0,8
COOP:411911,COLUMBUS TX US,68.6,29.699,-96.573,1,-107,-41,0,0
COOP:472889,FOXBORO WI US,284.1,46.4856,-92.2875,1,-51,-108,0,28
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,1,-95,12,0,17
COOP:167691,RAYVILLE LA US,27.1,32.4936,-91.7486,1,-378,-38,0,2
COOP:035079,MURFREESBORO 1 W AR US,140.2,34.0784,-93.702,1,-114,-49,0,2
COOP:155243,MAYSVILLE SEWAGE PLANT KY US,157,38.6869,-83.7872,1,-64,-81,0,11
COOP:205434,MIDLAND MI US,195.1,43.6088,-84.2011,1,-19,-73,0,25
