COOP:210112,ALEXANDRIA MUNICIPAL AIRPORT MN US,431.6,45.8679,-95.3941,8,174,9,0,0,1.045659899
COOP:244545,JUDITH GAP 13 E MT US,1585.9,46.6501,-109.48,8,200,-1,1,0,0.207312588
COOP:508494,SITKA AIRPORT AK US,4.3,57.04806,-135.36472,8,706,8,0,0,0.961825168
COOP:417300,PROCTOR RESERVOIR TX US,372.2,31.9633,-98.4941,8,-104,7,26,0,0.877990437
COOP:356784,PORT ORFORD 2 OR US,12.8,42.7519,-124.5011,8,-75,22,0,0,2.135511404
COOP:093621,GAINESVILLE GA US,356.6,34.3006,-83.86,8,41,-24,5,0,-1.720886229
COOP:446955,PULASKI VA US,563.9,37.0556,-80.7842,8,437,-19,0,0,-1.301712573
COOP:253615,HARRISON NE US,1478.3,42.6858,-103.8841,8,-4,-11,2,0,-0.631034724
COOP:244558,KALISPELL GLACIER PARK INTERNATIONAL AIRPORT MT US,901.3,48.3042,-114.2636,8,47,15,4,0,1.548668286
COOP:253618,HARRISON 9 NE NE US,1228,42.8002,-103.7866,8,-1,-13,5,0,-0.798704186
COOP:253617,HARRISON 4 NW NE US,1546.3,42.7433,-103.9219,8,38,-7,6,0,-0.295695799
COOP:260438,ARTHUR 4 NW NV US,1905,40.7808,-115.1853,8,142,-26,0,0,-1.888555691
COOP:456534,PLAIN WA US,590.1,47.7849,-120.6455,8,106,44,8,0,3.97987549
COOP:470652,BELGIUM WWTP WI US,210.9,43.5136,-87.8547,8,0,0,0,0,0.291147319
COOP:244522,JORDAN MT US,798.6,47.3144,-106.9104,8,497,-4,9,0,-0.044191606
COOP:417327,PUTNAM TX US,496.8,32.3663,-99.1925,8,28,6,26,0,0.794155706
COOP:133718,HAWARDEN IA US,362.7,43.003,-96.485,8,62,-11,1,0,-0.631034724
COOP:253605,HARRISBURG 12 WNW NE US,1386.8,41.633,-103.9541,8,7,-12,9,0,-0.714869455
COOP:470645,BEAVER DAM WI US,256,43.4447,-88.8477,8,82,-7,0,0,-0.295695799
COOP:503490,HAINES AIRPORT AK US,4.6,59.24333,-135.50944,8,240,5,0,0,0.710320975
COOP:144589,LEAVENWORTH 3 SW KS US,265.5,39.2849,-94.95,8,0,0,7,0,0.291147319
COOP:244538,JUDITH GAP MT US,1411.2,46.6786,-109.7535,8,0,0,1,0,0.291147319
COOP:110993,BROOKPORT DAM 52 IL US,100.6,37.1275,-88.653,8,259,6,12,0,0.794155706
