COOP:049111,TWITCHELL DAM CA US,177.4,34.988,-120.3211,11,49,-15,0,0,0.518017827,-0.806910469
COOP:411800,CLEBURNE TX US,238.7,32.3138,-97.4061,11,-45,-55,0,0,-0.760641301,-0.675086021
COOP:193505,HAVERHILL MA US,6.1,42.7594,-71.0602,11,21,-18,0,0,0.422118393,-1.17528776
COOP:248902,WHITEFISH MT US,944.9,48.408,-114.3594,11,0,0,0,0,0.997515,0.843583229
COOP:369042,UNION CITY FILTRATION PLANT PA US,426.7,41.9004,-79.861,11,0,0,0,6,0.997515,-0.270795708
COOP:010655,BELLE MINA AL US,183.8,34.6891,-86.8819,11,-188,-60,0,0,-0.920473692,-0.793147395
COOP:021282,CAREFREE AZ US,771.1,33.8161,-111.9019,11,-81,8,0,0,1.253246826,0.469829737
COOP:295937,MOSQUERO 1 NE NM US,1665.7,35.8022,-103.9438,11,-5,-12,0,2,0.613917262,2.393649493
COOP:132171,DENISON IA US,427,42.0363,-95.3288,11,-89,-73,0,13,-1.336037908,-0.270150564
COOP:248930,WHITE SULPHUR SPRNGS 2 MT US,1536.2,46.5436,-110.9,11,0,0,0,0,0.997515,2.115162282
COOP:043191,FORT ROSS CA US,34.1,38.515,-123.2447,11,805,0,0,0,0.997515,-1.115074309
COOP:242421,DIVIDE MT US,1630.7,45.751,-112.7547,11,0,-23,0,6,0.262286002,2.318382679
COOP:302953,FORT PLAIN NY US,93,42.9383,-74.6228,11,0,0,0,0,0.997515,-0.988411014
COOP:422253,DUCHESNE UT US,1682.5,40.1677,-110.395,11,-19,-7,0,3,0.773749653,2.429777563
COOP:668812,SAN JUAN L M MARIN INTERNATIONAL AIRPORT US,2.7,18.4325,-66.01083,11,512,4,3,0,1.125380913,-1.182599393
COOP:137669,SIDNEY 1 SSE IA US,347.5,40.736,-95.643,11,-163,-76,0,10,-1.431937343,-0.441113755
COOP:248957,WIBAUX 2 E MT US,821.7,46.9878,-104.1567,11,5,-81,0,14,-1.591769734,0.578644045
COOP:668814,WEATHER FORECAST OFFICE SAN JUAN US,3,18.4312,-65.9917,11,0,0,2,0,0.997515,-1.181954249
COOP:137664,SIBLEY 3 NE IA US,466,43.4047,-95.7483,11,-78,-91,0,14,-1.911434516,-0.186281829
COOP:446999,RADFROD 3 N VA US,548.6,37.2008,-80.5864,11,0,-56,0,3,-0.792607779,-0.008652149
COOP:295968,MOUNTAINAIR 8 NW NM US,2033.6,34.6241,-106.3102,11,0,-20,0,1,0.358185436,3.184811227
COOP:137678,SIGOURNEY IA US,243.8,41.3328,-92.1975,11,-107,-84,0,13,-1.687669168,-0.664118571
COOP:295960,MOUNTAIN PARK NM US,2073.9,32.9539,-105.8226,11,-14,-32,0,0,-0.025412302,3.271475587
COOP:160103,ALEXANDRIA 5 SSE LA US,25.9,31.2488,-92.4488,11,-209,-39,0,0,-0.24917765,-1.132708248
COOP:043182,FORT JONES RNG STATION CA US,830.6,41.6,-122.8478,11,0,0,0,0,0.997515,0.59778332
COOP:506147,NABESNA AK US,890,62.3977,-142.9966,11,0,0,0,0,0.997515,0.725521856
COOP:295965,MOUNTAINAIR NM US,1987.3,34.5208,-106.2605,11,-3,-17,0,0,0.454084871,3.085243985
COOP:462622,EAST LYNN LAKE WV US,201.8,38.1436,-82.3828,11,0,0,0,1,0.997515,-0.754438748
COOP:043157,FORT BIDWELL CA US,1444.4,41.8715,-120.1574,11,72,38,0,1,2.212241171,1.917748183
COOP:116011,NASHVILLE 1 E IL US,156.4,38.343,-89.3586,11,-148,-78,0,3,-1.495870299,-0.852070557
COOP:021248,CANYON DE CHELLY AZ US,1709.9,36.1533,-109.5394,11,-59,12,0,0,1.381112738,2.488700726
COOP:137613,SHENANDOAH IA US,297.2,40.7672,-95.38,11,-163,-63,0,9,-1.016373126,-0.549282919
COOP:343660,FREEDOM 16 NNE MESONET OK US,554.7,36.98694,-99.01083,11,0,0,0,3,0.997515,0.004465781
COOP:043161,FORT BRAGG 5 N CA US,37.5,39.5091,-123.7566,11,117,44,0,0,2.40404004,-1.107762675
COOP:116025,NEOGA 4 NW IL US,190.5,39.3535,-88.4999,11,-184,-88,0,5,-1.815535081,-0.778739176
COOP:300687,BINGHAMTON GREATER AP NY US,486.2,42.2068,-75.98,11,-120,-30,0,7,0.038520654,-0.142842125
COOP:295908,MORIARTY 1 NE NM US,1895.9,35.0128,-106.045,11,18,-21,0,2,0.326218958,2.888690078
COOP:166686,NEW ROADS LA US,13.7,30.7268,-91.3672,11,-107,-63,0,0,-1.016373126,-1.158944109
COOP:210190,ANDOVER 1 N MN US,274,45.25333,-93.29278,11,-3,-87,0,16,-1.783568603,-0.599174064
COOP:340818,BLACKWELL OK US,307.8,36.8048,-97.2764,11,-70,-46,0,3,-0.472942997,-0.526487826
COOP:243098,FORSYTH MT US,766.6,46.2719,-106.6744,11,25,-65,0,11,-1.080306083,0.460152576
COOP:340810,BLACKWELL 4 SSE MESONET OK US,303.9,36.75417,-97.25444,11,0,0,0,3,0.997515,-0.5348747
COOP:253660,HASTINGS 4 N NE US,590.7,40.6471,-98.3835,11,-103,-39,0,8,-0.24917765,0.081883075
COOP:093658,GEORGETOWN 4 E GA US,149.4,31.8966,-85.0375,11,-75,-82,0,0,-1.623736212,-0.86712392
COOP:356749,PORTLAND KGW TV OR US,48.5,45.5181,-122.6894,11,-316,-7,0,0,0.773749653,-1.084107391
COOP:300870,BREWERTON LOCK 23 NY US,114.9,43.2386,-76.1964,11,-174,-5,0,3,0.837682609,-0.941315493
COOP:216565,PIPESTONE MN US,519.7,44.0138,-96.3258,11,-84,-80,0,15,-1.559803255,-0.070801032
COOP:021330,CASCABEL AZ US,973.5,32.3222,-110.4147,11,-68,-6,0,0,0.805716131,0.905086968
COOP:210157,AMBOY MN US,313.9,43.8835,-94.1665,11,-77,-81,0,16,-1.591769734,-0.513369896
COOP:244506,JOLIET MT US,1172.9,45.473,-109.0098,11,101,-62,0,9,-0.984406648,1.333892757
COOP:144559,LAWRENCE KS US,306.3,38.9583,-95.2513,11,-185,-60,0,5,-0.920473692,-0.529713547
COOP:144560,LAWRENCE MUNICIPAL AIRPORT KS US,253.6,39.00778,-95.21167,11,-181,-68,0,5,-1.176205517,-0.643043863
COOP:478229,STOUGHTON WI US,256,42.9108,-89.2133,11,-97,-82,0,13,-1.623736212,-0.637882711
COOP:300889,BRIDGEHAMPTON NY US,18.3,40.946111,-72.306944,11,46,-28,0,0,0.102453611,-1.149051899
COOP:246893,RAYMOND BORDER STATION MT US,714.8,48.9976,-104.5751,11,-37,-67,0,18,-1.144239039,0.348757692
COOP:462522,DUNLOW 1 SW WV US,365.8,37.9496,-82.4046,11,-96,-67,0,2,-1.144239039,-0.401759964
COOP:253652,HASKELL AGRICULTURAL LAB NE US,445,42.3805,-96.9575,11,0,-55,0,12,-0.760641301,-0.231441917
COOP:253659,HASTINGS MUNICIPAL AIRPORT NE US,597.7,40.6005,-98.4258,11,-106,-43,0,8,-0.377043562,0.096936438
COOP:244512,JOPLIN MT US,1012.9,48.5617,-110.767,11,73,-71,0,12,-1.272104952,0.989815895
COOP:144531,LARNED NUMBER 2 KS US,618.7,38.1923,-99.0968,11,0,0,0,3,0.997515,0.142096526
COOP:093675,GERMANY VALLEY GA US,863.2,34.9089,-83.4575,11,0,0,0,1,0.997515,0.667888981
COOP:021314,CASA GRANDE NATIONAL MNUMT AZ US,432.5,32.9947,-111.5367,11,-61,18,1,0,1.572911607,-0.258322922
COOP:246862,RAPELJE MT US,1232.6,45.9716,-109.257,11,43,-46,0,8,-0.472942997,1.462276437
COOP:216547,PINE RIVER DAM MN US,381,46.66944,-94.10889,11,-81,-56,0,18,-0.792607779,-0.369072662
COOP:028590,TOHONO CHUL AZ US,770.2,32.3391,-110.9808,11,0,0,0,0,0.997515,0.467894305
COOP:426919,PLEASANT GROVE UT US,1436.2,40.3675,-111.7338,11,-123,-19,0,1,0.390151914,1.900114244
COOP:356750,PORTLAND NWSFO OR US,6.4,45.56056,-122.53806,11,-323,-6,0,0,0.805716131,-1.174642615
COOP:196486,PLYMOUTH KINGSTON MA US,13.7,41.982,-70.696,11,182,-23,0,0,0.262286002,-1.158944109
COOP:356751,PORTLAND INTERNATIONAL AIRPORT OR US,5.8,45.5958,-122.6093,11,-264,-3,0,0,0.901615565,-1.175932904
COOP:253630,HARTINGTON NE US,417.6,42.6166,-97.2608,11,-138,-37,0,9,-0.185244693,-0.29036508
COOP:243013,FLATWILLOW 4 ENE MT US,1003.4,46.8217,-108.3724,11,-5,-64,0,9,-1.048339604,0.969386332
COOP:210112,ALEXANDRIA MUNICIPAL AIRPORT MN US,431.6,45.8679,-95.3941,11,0,-81,0,19,-1.591769734,-0.260258354
COOP:244545,JUDITH GAP 13 E MT US,1585.9,46.6501,-109.48,11,19,-32,0,10,-0.025412302,2.222041158
COOP:508494,SITKA AIRPORT AK US,4.3,57.0481,-135.3647,11,-82,-5,0,1,0.837682609,-1.179158624
COOP:417300,PROCTOR RESERVOIR TX US,372.2,31.9633,-98.4941,11,225,-44,0,0,-0.40901004,-0.387996889
COOP:356784,PORT ORFORD 2 OR US,12.8,42.7519,-124.5011,11,61,36,0,0,2.148308215,-1.160879541
COOP:093621,GAINESVILLE GA US,356.6,34.3006,-83.86,11,-17,-66,0,0,-1.112272561,-0.421544383
COOP:446955,PULASKI VA US,563.9,37.0556,-80.7842,11,80,-53,0,2,-0.696708344,0.024250201
COOP:253615,HARRISON NE US,1478.3,42.6858,-103.8841,11,-5,-42,0,10,-0.345077084,1.990649468
COOP:244558,KALISPELL GLACIER PARK INTERNATIONAL AIRPORT MT US,901.3,48.3042,-114.2636,11,111,-35,0,12,-0.121311737,0.749822284
COOP:253618,HARRISON 9 NE NE US,1228,42.8002,-103.7866,11,9,-39,0,9,-0.24917765,1.452384227
COOP:253617,HARRISON 4 NW NE US,1546.3,42.7433,-103.9219,11,-10,-51,0,9,-0.632775388,2.136882134
COOP:260438,ARTHUR 4 NW NV US,1905,40.7808,-115.1853,11,38,19,0,2,1.604878086,2.90825945
COOP:456534,PLAIN WA US,590.1,47.7849,-120.6455,11,-130,2,0,3,1.061447956,0.080592787
COOP:470652,BELGIUM WWTP WI US,210.9,43.5136,-87.8547,11,0,0,0,10,0.997515,-0.734869376
COOP:244522,JORDAN MT US,798.6,47.3144,-106.9104,11,108,-51,0,11,-0.632775388,0.528967948
COOP:417327,PUTNAM TX US,496.8,32.3663,-99.1925,11,308,-48,0,0,-0.536875953,-0.120047033
COOP:133718,HAWARDEN IA US,362.7,43.003,-96.485,11,-109,-73,0,13,-1.336037908,-0.408426453
COOP:253605,HARRISBURG 12 WNW NE US,1386.8,41.633,-103.9541,11,37,-45,0,6,-0.440976519,1.793880512
COOP:470645,BEAVER DAM WI US,256,43.4447,-88.8477,11,-71,-88,0,14,-1.815535081,-0.637882711
COOP:503490,HAINES AIRPORT AK US,4.6,59.2433,-135.5094,11,-309,25,0,7,1.796676955,-1.17851348
COOP:144589,LEAVENWORTH 3 SW KS US,265.5,39.2849,-94.95,11,0,0,0,5,0.997515,-0.617453147
COOP:244538,JUDITH GAP MT US,1411.2,46.6786,-109.7535,11,0,0,0,9,0.997515,1.846352234
COOP:110993,BROOKPORT DAM 52 IL US,100.6,37.1275,-88.653,11,-190,-68,0,1,-1.176205517,-0.972067363
COOP:445851,MOUNT WEATHER VA US,505.7,39.0643,-77.8883,11,-34,-50,0,1,-0.60080891,-0.100907758
COOP:452157,DIABLO DAM WA US,271.6,48.7141,-121.143,11,360,-2,0,1,0.933582044,-0.604335216
COOP:094700,JONESBORO GA US,283.5,33.5312,-84.3545,11,-54,-62,0,0,-0.984406648,-0.5787445
COOP:518407,PUUKOLII 457.1 HI US,128.3,20.9285,-156.6735,11,-284,-12,0,0,0.613917262,-0.912499056
COOP:342912,ENID OK US,379.5,36.4194,-97.8747,11,-100,-45,0,3,-0.440976519,-0.372298383
COOP:290983,BINGHAM 2 NE NM US,1691.9,33.9113,-106.3494,11,-5,-13,0,0,0.581950783,2.449992079
COOP:503465,GULKANA AIRPORT AK US,476.1,62.1591,-145.4588,11,-63,2,0,26,1.061447956,-0.164561977
COOP:301413,CHEMUNG NY US,250.5,42.0025,-76.6384,11,0,0,0,5,0.997515,-0.649710353
COOP:450176,ANACORTES WA US,6.1,48.5119,-122.6136,11,0,0,0,0,0.997515,-1.17528776
COOP:503475,GUSTAVUS AK US,12.2,58.4111,-135.7089,11,-221,-4,0,9,0.869649087,-1.162169829
COOP:290992,BITTER LAKES WL REF NM US,1116.8,33.4594,-104.4041,11,-23,-35,0,1,-0.121311737,1.213250808
COOP:049325,VICTORVILLE PUMP PLANT CA US,871.1,34.5349,-117.3058,11,-34,22,0,0,1.70077752,0.684877776
COOP:355204,MAPLETON OR US,5.2,44.0366,-123.8627,11,-73,34,0,0,2.084375259,-1.177223192
COOP:245338,MALTA 7 E MT US,680,48.3939,-107.7285,11,-5,-56,0,13,-0.792607779,0.273920974
COOP:215012,MAHNOMEN 1 W MN US,368.5,47.31722,-95.9675,11,0,0,0,0,0.997515,-0.395953667
COOP:035186,NEWPORT AR US,69.5,35.6042,-91.2744,11,-299,-69,0,0,-1.208171995,-1.038947303
COOP:244560,KALISPELL 9 NNE MT US,903.7,48.3094,-114.2522,11,0,0,0,0,0.997515,0.754983437
COOP:418818,TAHOKA TX US,951,33.1713,-101.798,11,93,-48,0,3,-0.536875953,0.856701159
